"region","week","date_from","date_to","track_id","track_name","artist","track_position","track_streams","track_url"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4Hf7WnR761jpxPr5D46Bcd","Treat You Better","Shawn Mendes","30","9168864","https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0prNGof3XqfTvNDxHonvdK","Scars To Your Beautiful","Alessia Cara","31","8583889","https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3AEZUABDXNtecAOSC1qTfo","Reggaetón Lento (Bailemos)","CNCO","32","8223181","https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6nxQdXa1uAL0rY72wPZu89","Love Me Now","John Legend","33","8203210","https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4b4KcovePX8Ke2cLIQTLM0","All Night","The Vamps","34","7749405","https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6JV2JOEocMgcZxYSZelKcc","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake","35","7734734","https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","08WPvDEsHvTFuB9w8tC2OS","Now and Later","Sage The Gemini","36","7724332","https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7aV2mflaASUmGhCErm7kBO","The Mack","Nevada","37","7669735","https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1D3ODoXHBLpdxolZRHWV1j","By Your Side","Jonas Blue","38","7669293","https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","68EMU2RD1ECNeOeJ5qAXCV","We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth","39","7596658","https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0JiVRyTJcJnmlwCZ854K4p","Alone","Alan Walker","40","7584237","https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0lLdorYw7lVrJydTINhWdI","It's Beginning to Look a Lot like Christmas","Michael Bublé","41","7493998","https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4Q4jmPHwu0wrJvqrld0FQ6","I Would Like","Zara Larsson","42","7461568","https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4F7A0DXBrmUAkp32uenhZt","Party Monster","The Weeknd","43","7431097","https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6rQSrBHf7HlZjtcMZ4S4bO","Safari","J Balvin","44","7286559","https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5hslUAKq9I9CG2bAulFkHN","It's the Most Wonderful Time of the Year","Andy Williams","45","7232257","https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","27SdWb2rFzO6GWiYDBTD9j","Cheap Thrills","Sia","46","7218935","https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6I6NX6tjGsxFAsIfGzY9lJ","Deja Vu","J. Cole","47","7217628","https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7yyRTcZmCiyzzJlNzGC9Ol","Broccoli (feat. Lil Yachty)","Shelley FKA DRAM","48","7143405","https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","17Fd6Yb7mSbinKG8LoWfFl","I Took A Pill In Ibiza - Seeb Remix","Mike Posner","49","7093486","https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5hTpBe8h35rJ67eAWHQsJx","Caroline","Aminé","50","7091625","https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1cImYkHOQMFE7AZC9aOk4y","Jingle Bell Rock","Bobby Helms","51","7055550","https://open.spotify.com/track/1cImYkHOQMFE7AZC9aOk4y"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7DM4BPaS7uofFul3ywMe46","Vente Pa' Ca (feat. Maluma)","Ricky Martin","52","6588326","https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3QwBODjSEzelZyVjxPOHdq","Otra vez (feat. J Balvin)","Zion & Lennox","53","6449470","https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2Z8WuEywRWYTKe1NybPQEW","Ride","Twenty One Pilots","54","6394724","https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1cG0umU5TKStygKsPFZ9pY","Shed a Light","Robin Schulz","55","6295040","https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5hYTyyh2odQKphUbMqc5gN","How Far I'll Go - From ""Moana""","Alessia Cara","56","6273292","https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1a5Yu5L18qNxVhXx38njON","Hear Me Now","Alok","57","6269293","https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3AsAuGTaDQzavZZThyYlop","Sexual","NEIKED","58","6070351","https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7inXu0Eaeg02VsM8kHNvzM","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra","59","5981969","https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4so0Wek9Ig1p6CRCHuINwW","White Christmas","Bing Crosby","60","5949789","https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5bZtRlMBU76vHuDOb1GM5u","Perfect Strangers","Jonas Blue","61","5874412","https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0azC730Exh71aQlOt9Zj3y","This Is What You Came For (feat. Rihanna)","Calvin Harris","62","5682904","https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0SGkqnVQo9KPytSri1H6cF","Bounce Back","Big Sean","63","5581496","https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","11KJSRSgaDxqydKYiD2Jew","Too Good","Drake","64","5568347","https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3CRDbSIZ4r5MsZ0YwxuEkn","Stressed Out","Twenty One Pilots","65","5561301","https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3T7dNA7O8c3Axj5WyDNcH3","Rockin' Around The Christmas Tree - Single Version","Brenda Lee","66","5553147","https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7vRriwrloYVaoAe3a9wJHe","i hate u, i love u (feat. olivia o'brien)","gnash","67","5529838","https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7taXf5odg9xCAZERYfyOkS","Feliz Navidad","José Feliciano","68","5503666","https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4tCtwWceOPWzenK2HAIJSb","Work from Home (feat. Ty Dolla $ign)","Fifth Harmony","69","5426035","https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1hvpDAxZPKjKztOc72sv06","Do They Know It's Christmas? - 1984 Version","Band Aid","70","5360185","https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","58zsLZPvfflaiIbNWoA22O","Human","Rag'n'Bone Man","71","5332630","https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7gHs73wELdeycvS48JfIos","Faded","Alan Walker","72","5324718","https://open.spotify.com/track/7gHs73wELdeycvS48JfIos"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5OOkp4U9P9oL23maHFHL1h","Panda","Desiigner","73","5286319","https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3hB5DgAiMAQ4DzYbsMq1IT","Love Yourself","Justin Bieber","74","5262534","https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","14WWzenpaEgQZlqPq2nk4v","Work","Rihanna","75","5193349","https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","69bp2EbF7Q2rqc5N3ylezZ","Sorry","Justin Bieber","76","5191994","https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3QiAAp20rPC3dcAtKtMaqQ","Blue Christmas","Elvis Presley","77","5185497","https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4dASQiO1Eoo3RJvt74FtXB","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne","78","5183750","https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6HUnnBwYZqcED1eQztxMBN","Solo Dance","Martin Jensen","79","5126414","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1lItf5ZXJc1by9SbPeljFd","Juju on That Beat (TZ Anthem)","Zay Hilfigerrr","80","5077939","https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0B8B8cVRFIG1yznoQe7c9s","Setting Fires","The Chainsmokers","81","5056330","https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2ISl1zekPsc26sUQpVt8UB","Merry Christmas Everyone - Remastered","Shakin' Stevens","82","4997993","https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2BrzlUj1u1CtvaJDGIKpsP","Make Me (Cry)","Noah Cyrus","83","4926962","https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1ADjWm8QNhgNV8yCNNgQ1T","Santa Tell Me","Ariana Grande","84","4899973","https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0sXvAOmXgjR2QUqLK1MltU","La Bicicleta","Carlos Vives","85","4896546","https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5uDASfU19gDxSjW8cnCaBp","Chill Bill (feat. J. Davi$ & Spooks)","Rob $tone","86","4888031","https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3zJw3rugfpVrmBeDDnUYzy","Happy Xmas (War Is Over) - Remastered 2010","John Lennon","87","4885251","https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0YHUITU3w6ws1v8ehT264g","Shout Out to My Ex","Little Mix","88","4836418","https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2HzfRSfCogBSsgW2CckVA2","Lot to Learn","Luke Christopher","89","4833942","https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","32OWobmyAz8J2qA8iWekyS","Mistletoe","Justin Bieber","90","4817146","https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5J1c3M4EldCfNxXwrwt8mT","Traicionera","Sebastian Yatra","91","4805621","https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6F609ICg9Spjrw1epsAnpa","Controlla","Drake","92","4781312","https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4vb4mFvYsr2h6enhjJsq9Y","Water Under the Bridge","Adele","93","4765744","https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2CPqh63wRVscbceKcPxwvv","The Ocean (feat. Shy Martin)","Mike Perry","94","4607088","https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1OAiWI2oPmglaOiv9fdioU","Hymn for the Weekend - Seeb Remix","Coldplay","95","4590654","https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1Tt4sE4pXi57mTD1GCzsqm","Needed Me","Rihanna","96","4583611","https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2wDjpPW3HZdA9quPPmZAMu","Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat","97","4571592","https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4h90qkbnW1Qq6pBhoPvwko","Sidewalks","The Weeknd","98","4570153","https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5humEOJehpAwMJEJmb0JJ2","The Christmas Song (Merry Christmas To You)","Nat King Cole","99","4534872","https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6fwdbPMwP1zVStm8FybmkO","X (feat. Future)","21 Savage","100","4508475","https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","58IL315gMSTD37DOZPJ2hf","Shaky Shaky","Daddy Yankee","101","4460038","https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0L7loeTIg6akW84aEQZpCT","Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer","102","4420554","https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2aFiaMXmWsM3Vj72F9ksBl","Cake By The Ocean","DNCE","103","4408356","https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7129iqBafaphfc3WPCGC0L","7 Years","Lukas Graham","104","4397591","https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0kN8xEmgMW9mh7UmDYHlJP","Versace on the Floor","Bruno Mars","105","4396780","https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0hNduWmlWmEmuwEFcYvRu1","Sunset Lover","Petit Biscuit","106","4385053","https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4ckuS4Nj4FZ7i3Def3Br8W","Sneakin’","Drake","107","4283490","https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4mU5iXHeLgbR94siF7p1sY","Six Feet Under","The Weeknd","108","4275228","https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4gmmRb6bZJffOOiww1JGTO","No Heart","21 Savage","109","4257945","https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3VTNVsTTu05dmTsVFrmGpK","Fairytale of New York (feat. Kirsty MacColl)","The Pogues","110","4245077","https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","550rQQCGkrTzvp4SfpOPzx","Hallelujah","Pentatonix","111","4164977","https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4OZEu0Vwq0RB2LAq14v99n","Middle","DJ Snake","112","4147726","https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","40UroIGvsMPLPBYwH8rMNA","Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)","Vice","113","4145668","https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2XMTqoHHSH0lvuXrvIEdco","Capsize","FRENSHIP","114","4112369","https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7yHEDfrJNd0zWOfXwydNH0","Into You","Ariana Grande","115","4112003","https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0tICYNayWWhH9GPeFrfjfD","This Girl (Kungs Vs. Cookin' On 3 Burners)","Kungs","116","4060819","https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0EPxmvsG1BY5td4aTOkWBF","Deu Onda","MC G15","117","4054555","https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6YZdkObH88npeKrrkb8Ggf","DUELE EL CORAZON (feat. Wisin)","Enrique Iglesias","118","4053683","https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4nMlau89VAjmV7agkl7OY3","Fresh Eyes","Andy Grammer","119","4008319","https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","0utlOiJy2weVl9WTkcEWHy","Neighbors","J. Cole","120","4005289","https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3kxfsdsCpFgN412fpnW85Y","Redbone","Childish Gambino","121","3870641","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1FUViuNSldssMIawrOXF2i","I Got You","Bebe Rexha","122","3863605","https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6fxVffaTuwjgEk5h9QyRjy","Photograph","Ed Sheeran","123","3836919","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4BHzQ9C00ceJxfG16AlNWb","Send My Love (To Your New Lover)","Adele","124","3819479","https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7JYsArznYOjX2jsrT3UEnL","OOOUUU","Young M.A","125","3813380","https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","40YcuQysJ0KlGQTeGUosTC","Me, Myself & I","G-Eazy","126","3812423","https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5nA67Y0XX9JipZwYxX7Gl7","This Town","Niall Horan","127","3804828","https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6stYbAJgTszHAHZMPxWWCY","Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","IAmChino","128","3804156","https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1CnPYaKxTVb4LWOtiGOm0m","All Time Low","Jon Bellion","129","3787799","https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6OZh916QF8XNunWaP97WEZ","Fast Car","Jonas Blue","130","3783928","https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6AGON2BGdPmPMJGiiNuuwl","Immortal","J. Cole","131","3778441","https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","37F0uwRSrdzkBiuj0D5UHI","Reminder","The Weeknd","132","3766577","https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","20ZAJdsKB5IGbGj4ilRt2o","Dile Que Tu Me Quieres","Ozuna","133","3682124","https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4qqArAiTPueDxIp7cf87h7","Final Song","MØ","134","3658284","https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4WjH9Bzt3kx7z8kl0awxh4","Lean On (feat. MØ & DJ Snake)","Major Lazer","135","3631857","https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4gavOCQdZ2g86gkvi17FM7","Wonderful Christmastime - Remastered 2011 / Edited Version","Paul McCartney","136","3607798","https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","7wiESxCGoUkRdgZF2JOLZu","Sleigh Ride","Phil Spector","137","3593955","https://open.spotify.com/track/7wiESxCGoUkRdgZF2JOLZu"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2pnPe4pJtq7689i5ydzvJJ","Run Rudolph Run - Single Version","Chuck Berry","138","3585299","https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6IeK3Ap5m3HabwJxgI6eSE","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como","139","3556525","https://open.spotify.com/track/6IeK3Ap5m3HabwJxgI6eSE"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","65Q2mv3UlVi9eO70OpsmSe","A Holly Jolly Christmas - Single Version","Burl Ives","140","3545756","https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","6DUdDIRgLqCGq1DwkNWQTN","Borro Cassette","Maluma","141","3542282","https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2gbCG4Rt9984UZ7Tc0dIFd","White Christmas (with Shania Twain)","Michael Bublé","142","3512996","https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","04CttTezSnv71USiiG9mIo","Lighthouse - Andrelli Remix","Hearts & Colors","143","3500923","https://open.spotify.com/track/04CttTezSnv71USiiG9mIo"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2MHCiOohBZEQuLgDTPvSzF","Love on Me","Galantis","144","3475690","https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","36YCdzT57us0LhDmCYtrNE","Rockin’","The Weeknd","145","3466167","https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3E2Zh20GDCR9B1EYjfXWyv","Weak","AJR","146","3465629","https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","2Ae5awwKvQpTBKQHr1TYCg","Dynamite (feat. Pretty Sister)","Nause","147","3460528","https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","02WacdrRpm4zlP8H7X6bnQ","Dancing On My Own","Calum Scott","148","3454666","https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1WP1r7fuvRqZRnUaTi2I1Q","Stitches","Shawn Mendes","149","3434331","https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","1Slwb6dOYkBlWal1PGtnNg","Thinking out Loud","Ed Sheeran","150","3414937","https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","4sPmO7WMQUAf45kwMOtONw","Hello","Adele","151","3402213","https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","3YQUpKTmtgPJf8u6ooi9KA","Step Into Christmas","Elton John","152","3392730","https://open.spotify.com/track/3YQUpKTmtgPJf8u6ooi9KA"
"global","2016-12-23--2016-12-30","2016-12-23","2016-12-30","5mey7CLLuFToM2P68Qu1gF","Andas En Mi Cabeza","Chino & Nacho","153","3388786","https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF"
